id_transaksi_detail,kode_transaksi,tgl_transaksi,kode_produk,nama_produk,harga,jumlah
5339,TRX382813,2024-03-01,PRD8899,Produk23,80227,4
1836,TRX733759,2024-03-02,PRD2733,Produk3,67113,5
3950,TRX625083,2024-03-02,PRD8803,Produk56,10258,6
3674,TRX336004,2024-03-02,PRD3396,Produk65,21274,1
3104,TRX748205,2024-03-02,PRD3078,Produk77,91050,8
5519,TRX667240,2024-03-02,PRD4787,Produk17,60369,3
5888,TRX999577,2024-03-02,PRD1162,Produk23,58139,8
4715,TRX720595,2024-03-02,PRD6219,Produk42,30146,7
4498,TRX162985,2024-03-02,PRD1917,Produk39,41199,6
5974,TRX311060,2024-03-02,PRD3316,Produk24,29871,3
9001,TRX777869,2024-03-02,PRD9607,Produk15,34827,7
6494,TRX158808,2024-03-03,PRD3094,Produk64,95670,4
3768,TRX448635,2024-03-03,PRD2861,Produk9,32021,1
5580,TRX244209,2024-03-03,PRD3263,Produk45,92705,8
6484,TRX547533,2024-03-03,PRD3881,Produk40,36175,4
8622,TRX269709,2024-03-03,PRD7966,Produk41,72516,1
6919,TRX146774,2024-03-03,PRD5998,Produk49,58852,3
6808,TRX258289,2024-03-03,PRD5879,Produk82,27328,6
7614,TRX992336,2024-03-03,PRD1894,Produk75,40476,8
8147,TRX535979,2024-03-03,PRD1988,Produk1,41231,2
6228,TRX494766,2024-03-03,PRD7583,Produk49,18421,8
1620,TRX460185,2024-03-04,PRD4080,Produk46,40061,1
6341,TRX339701,2024-03-04,PRD9038,Produk55,11185,9
9789,TRX567354,2024-03-04,PRD2548,Produk18,43738,8
7225,TRX171086,2024-03-04,PRD4869,Produk43,41987,8
5852,TRX970225,2024-03-04,PRD9934,Produk87,58399,1
8820,TRX237081,2024-03-04,PRD2476,Produk37,93438,9
3806,TRX239343,2024-03-04,PRD7685,Produk26,16357,1
5543,TRX656918,2024-03-04,PRD2653,Produk60,49784,6
1266,TRX465183,2024-03-04,PRD8448,Produk81,96220,7
7524,TRX855057,2024-03-04,PRD4815,Produk73,23259,3
3973,TRX438241,2024-03-05,PRD7790,Produk97,38564,6
7637,TRX225754,2024-03-05,PRD5723,Produk71,68068,4
9279,TRX142432,2024-03-05,PRD5525,Produk47,79321,3
7442,TRX551393,2024-03-05,PRD5094,Produk79,87994,6
7580,TRX176918,2024-03-05,PRD3451,Produk9,47458,7
9768,TRX618395,2024-03-05,PRD5565,Produk80,68608,4
4379,TRX771697,2024-03-05,PRD8869,Produk70,64645,7
3686,TRX510709,2024-03-05,PRD4214,Produk6,61022,8
7208,TRX157336,2024-03-05,PRD9179,Produk89,87606,4
5324,TRX723035,2024-03-05,PRD1404,Produk97,32452,8
1100,TRX586349,2024-03-06,PRD3768,Produk35,79973,2
2126,TRX856415,2024-03-06,PRD4574,Produk81,40734,2
5363,TRX461914,2024-03-06,PRD5330,Produk16,39104,7
8103,TRX820434,2024-03-06,PRD7892,Produk96,66191,3
2224,TRX978482,2024-03-06,PRD6674,Produk7,78421,7
8224,TRX864587,2024-03-06,PRD8064,Produk84,17560,9
5654,TRX118265,2024-03-06,PRD2879,Produk8,68765,7
4740,TRX753163,2024-03-06,PRD7086,Produk96,33937,1
9213,TRX613144,2024-03-06,PRD1587,Produk70,97079,7
9121,TRX421060,2024-03-06,PRD3630,Produk8,25916,6
5922,TRX611224,2024-03-07,PRD4976,Produk24,40614,5
4516,TRX647335,2024-03-07,PRD6027,Produk67,36011,1
3270,TRX711137,2024-03-07,PRD3535,Produk84,28245,9
1961,TRX293333,2024-03-07,PRD7505,Produk36,75969,9
6820,TRX530493,2024-03-07,PRD7702,Produk47,96519,5
6366,TRX205926,2024-03-07,PRD9402,Produk7,60304,3
5871,TRX183047,2024-03-07,PRD5436,Produk19,46908,9
6151,TRX469080,2024-03-07,PRD8123,Produk45,16152,9
2294,TRX962260,2024-03-07,PRD3772,Produk91,18910,1
4576,TRX654124,2024-03-07,PRD4532,Produk17,72955,1
6233,TRX391962,2024-03-08,PRD9935,Produk64,35385,4
5316,TRX647989,2024-03-08,PRD5642,Produk10,84304,5
3420,TRX387757,2024-03-08,PRD1332,Produk58,60648,3
7557,TRX768903,2024-03-08,PRD3633,Produk47,97352,3
9422,TRX957112,2024-03-08,PRD7935,Produk37,48817,3
2363,TRX221120,2024-03-08,PRD9376,Produk42,47186,1
9934,TRX428916,2024-03-08,PRD8877,Produk82,77018,6
6222,TRX371523,2024-03-08,PRD4072,Produk7,36518,7
9365,TRX467685,2024-03-08,PRD5399,Produk60,69273,8
9598,TRX106659,2024-03-08,PRD8961,Produk97,84761,3
3239,TRX704580,2024-03-09,PRD8963,Produk70,79222,7
3888,TRX821098,2024-03-09,PRD8422,Produk12,13558,1
9676,TRX423729,2024-03-09,PRD8692,Produk33,17839,7
3890,TRX694306,2024-03-09,PRD3473,Produk77,73990,8
4835,TRX846904,2024-03-09,PRD9950,Produk83,27364,7
4562,TRX964397,2024-03-09,PRD1089,Produk30,43726,5
8645,TRX576031,2024-03-09,PRD7543,Produk85,56157,5
3851,TRX931960,2024-03-09,PRD9870,Produk3,59559,7
4229,TRX970616,2024-03-09,PRD8881,Produk43,50919,6
3172,TRX188701,2024-03-09,PRD8927,Produk16,46967,7
7865,TRX531073,2024-03-10,PRD5019,Produk93,32483,5
2683,TRX532517,2024-03-10,PRD2981,Produk67,18864,6
7141,TRX438676,2024-03-10,PRD5411,Produk41,39184,4
6859,TRX506292,2024-03-10,PRD8545,Produk32,67901,5
3620,TRX597320,2024-03-10,PRD9073,Produk99,72698,1
1195,TRX383413,2024-03-10,PRD9585,Produk64,51153,2
9618,TRX502196,2024-03-10,PRD6410,Produk91,46895,3
6737,TRX778810,2024-03-10,PRD4929,Produk77,21289,1
1884,TRX109842,2024-03-10,PRD8491,Produk82,84245,8
3939,TRX538415,2024-03-10,PRD3206,Produk12,70925,1
8750,TRX427832,2024-03-11,PRD7937,Produk59,91104,1
1845,TRX663656,2024-03-11,PRD6701,Produk62,91151,7
2227,TRX346447,2024-03-11,PRD7920,Produk67,88354,5
8003,TRX683181,2024-03-11,PRD1812,Produk95,61092,9
6550,TRX442334,2024-03-11,PRD9341,Produk10,13521,6
5315,TRX434038,2024-03-11,PRD4066,Produk41,88691,6
9031,TRX231155,2024-03-11,PRD6190,Produk16,60771,4
6828,TRX745051,2024-03-11,PRD4237,Produk39,20432,2
1696,TRX613764,2024-03-11,PRD5980,Produk64,50208,5
4914,TRX782105,2024-03-11,PRD1068,Produk49,76873,2
8641,TRX808379,2024-03-12,PRD5947,Produk65,67721,4
3692,TRX988304,2024-03-12,PRD9881,Produk8,23477,7
8148,TRX756273,2024-03-12,PRD7192,Produk42,79713,1
5589,TRX339704,2024-03-12,PRD4213,Produk29,38831,2
6430,TRX436723,2024-03-12,PRD8491,Produk82,51952,9
8275,TRX592792,2024-03-12,PRD1033,Produk72,41676,5
1244,TRX687152,2024-03-12,PRD6326,Produk3,69671,2
6999,TRX523871,2024-03-12,PRD4440,Produk70,52634,2
2630,TRX670696,2024-03-12,PRD2795,Produk26,39319,2
5987,TRX331053,2024-03-12,PRD3447,Produk57,65049,4
4668,TRX178351,2024-03-13,PRD4113,Produk5,74661,8
8778,TRX700694,2024-03-13,PRD4387,Produk25,32370,3
1107,TRX825007,2024-03-13,PRD7014,Produk27,44018,4
7440,TRX226552,2024-03-13,PRD4282,Produk22,60965,3
5246,TRX712941,2024-03-13,PRD9088,Produk73,58716,6
3371,TRX211969,2024-03-13,PRD7140,Produk41,42370,4
3813,TRX580536,2024-03-13,PRD5919,Produk34,61750,5
7049,TRX158230,2024-03-13,PRD2837,Produk21,51597,3
7962,TRX811838,2024-03-13,PRD1677,Produk44,28245,9
1603,TRX340199,2024-03-13,PRD4748,Produk82,67224,8
1429,TRX926396,2024-03-14,PRD2243,Produk45,77592,8
1449,TRX968025,2024-03-14,PRD4058,Produk50,55006,9
3814,TRX631617,2024-03-14,PRD7027,Produk31,39288,2
6667,TRX168620,2024-03-14,PRD2343,Produk3,40293,6
4696,TRX896954,2024-03-14,PRD6787,Produk88,60974,9
4668,TRX909332,2024-03-14,PRD8325,Produk35,16243,9
4501,TRX589728,2024-03-14,PRD8843,Produk71,39813,9
3929,TRX166606,2024-03-14,PRD1606,Produk78,88107,5
6949,TRX207592,2024-03-14,PRD7774,Produk98,92301,9
5583,TRX379585,2024-03-14,PRD9603,Produk67,65981,4
7988,TRX779836,2024-03-15,PRD5619,Produk87,76807,7
1803,TRX219056,2024-03-15,PRD2370,Produk11,48884,3
5776,TRX879111,2024-03-15,PRD4233,Produk13,14138,7
9006,TRX246773,2024-03-15,PRD5608,Produk4,39795,3
2284,TRX274459,2024-03-15,PRD3428,Produk66,88503,2
6995,TRX897029,2024-03-15,PRD2266,Produk1,43906,7
5056,TRX369022,2024-03-15,PRD5954,Produk81,50444,5
7501,TRX599438,2024-03-15,PRD6429,Produk59,69037,2
9567,TRX404388,2024-03-15,PRD3794,Produk42,30001,8
5910,TRX103596,2024-03-15,PRD1965,Produk26,95977,2
8100,TRX886777,2024-03-16,PRD6379,Produk17,34176,7
6741,TRX945604,2024-03-16,PRD8309,Produk62,43458,7
1073,TRX171250,2024-03-16,PRD7790,Produk24,68382,1
6397,TRX829987,2024-03-16,PRD7985,Produk45,36272,6
9472,TRX453485,2024-03-16,PRD4912,Produk71,78868,4
5393,TRX496932,2024-03-16,PRD2306,Produk7,32762,2
4753,TRX489904,2024-03-16,PRD6112,Produk5,14151,5
2560,TRX665084,2024-03-16,PRD2029,Produk69,32202,8
9096,TRX496496,2024-03-16,PRD3954,Produk83,45350,6
4409,TRX297835,2024-03-16,PRD1995,Produk62,36564,7
7133,TRX662652,2024-03-17,PRD7335,Produk16,79810,5
5182,TRX384837,2024-03-17,PRD5500,Produk39,12711,7
6637,TRX814307,2024-03-17,PRD3450,Produk17,19857,3
4770,TRX627562,2024-03-17,PRD1646,Produk79,23693,3
4580,TRX759319,2024-03-17,PRD3440,Produk70,55254,4
8762,TRX507204,2024-03-17,PRD3005,Produk11,64246,1
2175,TRX220202,2024-03-17,PRD8024,Produk93,66825,4
9769,TRX934101,2024-03-17,PRD4256,Produk68,74187,9
2693,TRX444987,2024-03-17,PRD2657,Produk48,44724,7
7041,TRX742245,2024-03-17,PRD5210,Produk78,74739,5
9047,TRX465833,2024-03-18,PRD1418,Produk97,12260,1
6887,TRX368834,2024-03-18,PRD2181,Produk88,22432,4
5823,TRX330892,2024-03-18,PRD2600,Produk75,98319,4
7348,TRX866077,2024-03-18,PRD3138,Produk59,64152,9
4118,TRX788673,2024-03-18,PRD3828,Produk57,13032,1
8434,TRX716434,2024-03-18,PRD5274,Produk7,29982,3
8489,TRX897623,2024-03-18,PRD6024,Produk77,63498,6
5445,TRX795247,2024-03-18,PRD1188,Produk91,98872,9
4575,TRX722100,2024-03-18,PRD3107,Produk50,18914,1
3771,TRX296224,2024-03-18,PRD6452,Produk66,60314,6
2157,TRX106630,2024-03-19,PRD5573,Produk47,97775,3
8525,TRX741493,2024-03-19,PRD7631,Produk5,94063,5
5392,TRX463523,2024-03-19,PRD7374,Produk8,19953,8
7674,TRX301147,2024-03-19,PRD2818,Produk77,22719,9
5013,TRX762356,2024-03-19,PRD1492,Produk2,14572,7
7292,TRX535046,2024-03-19,PRD6288,Produk23,63765,6
4273,TRX413618,2024-03-19,PRD5398,Produk14,79483,1
7109,TRX633807,2024-03-19,PRD7870,Produk87,35025,3
3253,TRX335295,2024-03-19,PRD2074,Produk79,38966,5
9217,TRX538920,2024-03-19,PRD2540,Produk23,56773,6
6937,TRX736042,2024-03-20,PRD9090,Produk2,49501,6
5667,TRX345743,2024-03-20,PRD8866,Produk26,17801,7
9339,TRX707714,2024-03-20,PRD7956,Produk90,48650,4
7039,TRX281419,2024-03-20,PRD1442,Produk78,45913,1
5621,TRX896448,2024-03-20,PRD8302,Produk67,53972,4
9021,TRX446502,2024-03-20,PRD7111,Produk6,44568,5
5381,TRX111811,2024-03-20,PRD8281,Produk70,63510,1
7344,TRX607032,2024-03-20,PRD5043,Produk60,66025,2
2021,TRX757947,2024-03-20,PRD8071,Produk38,28466,9
9139,TRX699631,2024-03-20,PRD1446,Produk7,34956,9
6506,TRX801902,2024-03-21,PRD3997,Produk48,76370,8
8380,TRX700748,2024-03-21,PRD4121,Produk22,76857,1
6028,TRX982135,2024-03-21,PRD9661,Produk14,57740,9
8169,TRX257156,2024-03-21,PRD8855,Produk65,40846,9
3177,TRX583454,2024-03-21,PRD6957,Produk47,72166,7
8113,TRX801645,2024-03-21,PRD9927,Produk83,35663,6
1004,TRX934546,2024-03-21,PRD4767,Produk27,41909,2
8681,TRX147657,2024-03-21,PRD1915,Produk16,33809,7
5431,TRX778724,2024-03-21,PRD5085,Produk44,56053,6
9310,TRX850075,2024-03-21,PRD2549,Produk57,62519,3
5523,TRX627074,2024-03-22,PRD3865,Produk63,68761,8
5498,TRX413248,2024-03-22,PRD2584,Produk32,28035,2
7350,TRX496224,2024-03-22,PRD3729,Produk3,42575,8
3488,TRX109800,2024-03-22,PRD9006,Produk53,52625,1
6320,TRX182546,2024-03-22,PRD3449,Produk90,93920,4
3111,TRX284240,2024-03-22,PRD8992,Produk78,79160,6
7316,TRX249398,2024-03-22,PRD3188,Produk36,15982,6
2802,TRX319660,2024-03-22,PRD5084,Produk28,21342,9
6467,TRX680449,2024-03-22,PRD4695,Produk27,79512,1
5212,TRX101317,2024-03-22,PRD8616,Produk4,54860,8
6169,TRX788059,2024-03-23,PRD7899,Produk11,45474,7
5288,TRX920913,2024-03-23,PRD7866,Produk90,12108,9
8850,TRX452284,2024-03-23,PRD6025,Produk13,44057,5
7921,TRX807554,2024-03-23,PRD1986,Produk91,91689,1
4241,TRX919213,2024-03-23,PRD2681,Produk55,85777,8
3891,TRX667833,2024-03-23,PRD3244,Produk7,42569,1
2252,TRX517998,2024-03-23,PRD6849,Produk47,52806,4
4104,TRX780727,2024-03-23,PRD4428,Produk17,91031,2
3041,TRX191717,2024-03-23,PRD7377,Produk95,31909,6
5728,TRX804674,2024-03-23,PRD1446,Produk21,80573,1
8454,TRX248267,2024-03-24,PRD4833,Produk83,76089,7
5746,TRX555247,2024-03-24,PRD1485,Produk86,68474,1
3145,TRX535104,2024-03-24,PRD5499,Produk79,61289,5
4079,TRX406835,2024-03-24,PRD1894,Produk68,30678,6
4068,TRX513856,2024-03-24,PRD4034,Produk6,40951,7
6687,TRX360370,2024-03-24,PRD5181,Produk67,28296,9
5173,TRX205154,2024-03-24,PRD5720,Produk59,90820,4
8437,TRX416292,2024-03-24,PRD8734,Produk44,16849,2
5093,TRX652384,2024-03-24,PRD5020,Produk42,68120,9
1347,TRX218022,2024-03-24,PRD9189,Produk11,35049,6
6932,TRX655024,2024-03-25,PRD4912,Produk83,77993,3
3970,TRX428005,2024-03-25,PRD3996,Produk5,51883,1
7434,TRX278235,2024-03-25,PRD8796,Produk86,54061,7
3444,TRX181795,2024-03-25,PRD6691,Produk12,75067,8
8378,TRX123197,2024-03-25,PRD7366,Produk9,82626,1
1913,TRX637773,2024-03-25,PRD6844,Produk48,13617,6
3282,TRX265143,2024-03-25,PRD7467,Produk46,65336,2
3385,TRX450867,2024-03-25,PRD5030,Produk4,11381,3
5864,TRX987112,2024-03-25,PRD9615,Produk90,30301,3
7372,TRX133338,2024-03-25,PRD8925,Produk30,84862,9
5449,TRX223353,2024-03-26,PRD3118,Produk13,95614,9
5299,TRX421504,2024-03-26,PRD5156,Produk45,92396,6
5071,TRX838847,2024-03-26,PRD4245,Produk20,28391,9
8005,TRX375970,2024-03-26,PRD6140,Produk41,83498,8
2033,TRX176085,2024-03-26,PRD8716,Produk6,19152,5
1540,TRX532095,2024-03-26,PRD4449,Produk74,39881,1
1937,TRX492194,2024-03-26,PRD3114,Produk37,49997,3
7353,TRX885485,2024-03-26,PRD1169,Produk44,59772,6
6114,TRX258468,2024-03-26,PRD8428,Produk81,88430,7
6506,TRX465518,2024-03-26,PRD7837,Produk77,78883,8
7144,TRX745275,2024-03-27,PRD7304,Produk21,74479,9
1557,TRX738426,2024-03-27,PRD1705,Produk44,81040,5
2508,TRX595633,2024-03-27,PRD4823,Produk19,19486,6
1479,TRX526826,2024-03-27,PRD9304,Produk76,37098,1
2015,TRX947556,2024-03-27,PRD7077,Produk88,47877,2
9144,TRX884239,2024-03-27,PRD2404,Produk86,96726,8
3698,TRX357878,2024-03-27,PRD1946,Produk63,63969,4
6925,TRX267027,2024-03-27,PRD6112,Produk32,93590,9
9158,TRX230829,2024-03-27,PRD7415,Produk27,36075,2
7104,TRX497142,2024-03-27,PRD2640,Produk19,21130,9
9662,TRX915497,2024-03-28,PRD7059,Produk41,70123,6
5890,TRX723516,2024-03-28,PRD7454,Produk1,95122,4
8047,TRX682470,2024-03-28,PRD1607,Produk20,66038,2
3918,TRX938109,2024-03-28,PRD7008,Produk59,63708,4
8840,TRX426563,2024-03-28,PRD4773,Produk95,38991,1
8349,TRX917418,2024-03-28,PRD7289,Produk35,12023,2
8816,TRX893058,2024-03-28,PRD1471,Produk35,13502,2
1120,TRX717588,2024-03-28,PRD2457,Produk95,19927,5
2735,TRX355274,2024-03-28,PRD3234,Produk62,61491,1
1621,TRX931050,2024-03-28,PRD8584,Produk90,39342,4
4877,TRX210170,2024-03-29,PRD4287,Produk9,45444,8
1352,TRX458295,2024-03-29,PRD8562,Produk78,30843,2
3185,TRX734772,2024-03-29,PRD5832,Produk83,76138,7
4943,TRX816468,2024-03-29,PRD4788,Produk92,69898,1
5403,TRX100598,2024-03-29,PRD5444,Produk35,85396,9
4288,TRX914895,2024-03-29,PRD6318,Produk11,77063,7
2143,TRX257919,2024-03-29,PRD8204,Produk26,28815,6
6883,TRX147328,2024-03-29,PRD1695,Produk71,75401,6
8100,TRX912608,2024-03-29,PRD9034,Produk48,32721,3
9955,TRX632773,2024-03-29,PRD3296,Produk30,29685,1
7917,TRX666326,2024-03-30,PRD1461,Produk62,46780,7
7312,TRX283073,2024-03-30,PRD3366,Produk60,75688,4
8919,TRX306081,2024-03-30,PRD6624,Produk68,70365,1
1196,TRX660719,2024-03-30,PRD7532,Produk92,17166,1
3878,TRX567734,2024-03-30,PRD3223,Produk9,46079,3
9175,TRX242464,2024-03-30,PRD8703,Produk92,96562,2
4627,TRX499447,2024-03-30,PRD4995,Produk77,77962,1
3930,TRX991163,2024-03-30,PRD5244,Produk78,41984,5
8214,TRX513441,2024-03-30,PRD6820,Produk4,10160,7
5931,TRX286167,2024-03-30,PRD4404,Produk11,78052,3
9766,TRX463426,2024-03-31,PRD3099,Produk48,45397,3
8372,TRX380441,2024-03-31,PRD6809,Produk18,47851,8
5083,TRX837016,2024-03-31,PRD8167,Produk25,27338,4
7625,TRX522917,2024-03-31,PRD6361,Produk87,63945,9
6512,TRX934277,2024-03-31,PRD8600,Produk93,31002,6
4024,TRX602951,2024-03-31,PRD1560,Produk16,61196,6
4456,TRX550362,2024-03-31,PRD4749,Produk64,72049,1
2454,TRX887341,2024-03-31,PRD7818,Produk51,97034,6
8100,TRX887313,2024-03-31,PRD1047,Produk85,38387,9
1004,TRX573113,2024-03-31,PRD8736,Produk70,75467,4
9345,TRX553084,2024-04-01,PRD9953,Produk24,56659,4
8036,TRX824525,2024-04-01,PRD7463,Produk19,65199,2
6018,TRX318292,2024-04-01,PRD7009,Produk83,12021,7
4581,TRX776422,2024-04-01,PRD9099,Produk87,10251,1
7285,TRX972101,2024-04-01,PRD1019,Produk13,41695,3
1363,TRX230934,2024-04-01,PRD4987,Produk50,76050,4
4793,TRX672744,2024-04-01,PRD4904,Produk22,17784,7
5111,TRX891355,2024-04-01,PRD5049,Produk12,74474,1
9061,TRX852536,2024-04-01,PRD4911,Produk82,79534,5
2838,TRX822033,2024-04-01,PRD1975,Produk21,82536,5
3712,TRX101248,2024-04-02,PRD2719,Produk84,66870,7
7878,TRX866425,2024-04-02,PRD7799,Produk16,87091,2
7782,TRX766723,2024-04-02,PRD4926,Produk85,81434,1
5549,TRX155778,2024-04-02,PRD5986,Produk83,70994,6
5330,TRX348112,2024-04-02,PRD4037,Produk80,31089,8
4657,TRX402657,2024-04-02,PRD6977,Produk51,28321,4
1523,TRX419012,2024-04-02,PRD1057,Produk65,81249,4
5831,TRX877468,2024-04-02,PRD4221,Produk97,44508,5
1961,TRX140777,2024-04-02,PRD1723,Produk82,89709,2
5132,TRX484187,2024-04-02,PRD6920,Produk13,79913,5
1944,TRX648964,2024-04-03,PRD3176,Produk21,18362,5
4476,TRX643698,2024-04-03,PRD8084,Produk14,73986,5
9248,TRX549872,2024-04-03,PRD9883,Produk32,35948,1
5809,TRX278174,2024-04-03,PRD4997,Produk93,90069,6
3695,TRX716806,2024-04-03,PRD4388,Produk24,33555,8
6097,TRX291755,2024-04-03,PRD9021,Produk35,23794,3
8092,TRX666669,2024-04-03,PRD2706,Produk60,73884,8
2606,TRX372558,2024-04-03,PRD1376,Produk33,32724,4
5263,TRX192959,2024-04-03,PRD9129,Produk71,62742,5
7768,TRX639512,2024-04-03,PRD4335,Produk89,61262,8
5310,TRX958557,2024-04-04,PRD5179,Produk13,67214,1
1321,TRX790940,2024-04-04,PRD9711,Produk39,36539,6
3777,TRX682798,2024-04-04,PRD9667,Produk38,50218,9
2171,TRX376477,2024-04-04,PRD7346,Produk88,47593,2
6823,TRX888833,2024-04-04,PRD2298,Produk66,16776,8
2218,TRX317934,2024-04-04,PRD2909,Produk3,93833,2
3985,TRX780535,2024-04-04,PRD8510,Produk45,63440,2
1710,TRX624307,2024-04-04,PRD7625,Produk86,70931,8
9227,TRX656213,2024-04-04,PRD4461,Produk44,66802,4
8727,TRX901329,2024-04-04,PRD1752,Produk74,87202,4
3826,TRX226677,2024-04-05,PRD8165,Produk67,51146,5
9635,TRX422886,2024-04-05,PRD1079,Produk55,50105,4
7065,TRX168839,2024-04-05,PRD4642,Produk79,47771,8
6414,TRX600392,2024-04-05,PRD8004,Produk38,51930,8
8818,TRX720451,2024-04-05,PRD1470,Produk8,63764,3
7752,TRX865911,2024-04-05,PRD5282,Produk29,74369,6
4232,TRX657311,2024-04-05,PRD9876,Produk46,67495,2
5946,TRX742970,2024-04-05,PRD6313,Produk25,27404,5
2069,TRX692986,2024-04-05,PRD5021,Produk17,88204,1
9702,TRX225838,2024-04-05,PRD5111,Produk43,83273,7
9060,TRX619534,2024-04-06,PRD1756,Produk1,19646,2
5476,TRX963406,2024-04-06,PRD8050,Produk75,60758,4
6660,TRX650593,2024-04-06,PRD3987,Produk69,11370,2
5276,TRX556147,2024-04-06,PRD3454,Produk99,69748,5
3862,TRX514644,2024-04-06,PRD3536,Produk48,36643,3
3408,TRX295569,2024-04-06,PRD3217,Produk32,38716,4
1639,TRX714367,2024-04-06,PRD4363,Produk49,48335,2
4003,TRX126615,2024-04-06,PRD8034,Produk28,24715,8
8218,TRX996301,2024-04-06,PRD6972,Produk35,13074,5
3693,TRX149160,2024-04-06,PRD8645,Produk29,62529,6
8389,TRX821712,2024-04-07,PRD8271,Produk49,48940,6
8057,TRX555774,2024-04-07,PRD9813,Produk4,31518,9
3308,TRX933636,2024-04-07,PRD1564,Produk16,97166,3
8389,TRX262591,2024-04-07,PRD6172,Produk27,87532,4
7191,TRX396401,2024-04-07,PRD1605,Produk45,45209,7
9634,TRX659952,2024-04-07,PRD9775,Produk97,25142,2
1526,TRX212122,2024-04-07,PRD6689,Produk24,77400,8
9706,TRX163249,2024-04-07,PRD2044,Produk70,23442,4
5139,TRX185391,2024-04-07,PRD9372,Produk80,42672,6
5353,TRX276794,2024-04-07,PRD9438,Produk30,49097,1
3758,TRX593422,2024-04-08,PRD6100,Produk90,11102,9
7101,TRX728669,2024-04-08,PRD5014,Produk82,10777,3
8744,TRX428348,2024-04-08,PRD4911,Produk71,45892,4
4671,TRX647156,2024-04-08,PRD6650,Produk50,60684,9
8024,TRX461862,2024-04-08,PRD1211,Produk15,38378,3
4967,TRX574842,2024-04-08,PRD1124,Produk1,98475,8
6896,TRX854726,2024-04-08,PRD9738,Produk61,11920,8
5732,TRX480976,2024-04-08,PRD1644,Produk24,60645,9
5069,TRX789962,2024-04-08,PRD8446,Produk67,28781,5
6982,TRX102987,2024-04-08,PRD2267,Produk87,51908,8
5149,TRX181583,2024-04-09,PRD8078,Produk97,45198,7
4663,TRX217062,2024-04-09,PRD8323,Produk52,44301,8
6116,TRX971154,2024-04-09,PRD7751,Produk21,14455,6
7338,TRX601826,2024-04-09,PRD8501,Produk92,46380,2
7295,TRX500049,2024-04-09,PRD1000,Produk85,47157,1
5542,TRX250515,2024-04-09,PRD4864,Produk76,36381,2
8579,TRX394790,2024-04-09,PRD9530,Produk61,30793,4
6683,TRX582553,2024-04-09,PRD8726,Produk43,61922,7
9786,TRX972939,2024-04-09,PRD8755,Produk11,30610,3
9130,TRX314039,2024-04-09,PRD3691,Produk76,14156,9
1626,TRX287079,2024-04-10,PRD4143,Produk47,15648,7
5963,TRX347607,2024-04-10,PRD2403,Produk63,14196,4
2142,TRX263253,2024-04-10,PRD3318,Produk45,29557,7
1356,TRX770375,2024-04-10,PRD1973,Produk76,70105,9
6871,TRX102744,2024-04-10,PRD4814,Produk90,54841,3
5078,TRX962658,2024-04-10,PRD5733,Produk40,87785,4
2952,TRX630395,2024-04-10,PRD7322,Produk18,28451,1
1725,TRX605441,2024-04-10,PRD7606,Produk73,43729,5
5592,TRX659485,2024-04-10,PRD6964,Produk79,78983,2
2309,TRX355878,2024-04-10,PRD6673,Produk82,46335,3
7294,TRX495447,2024-04-11,PRD4982,Produk12,24913,9
3962,TRX613244,2024-04-11,PRD8344,Produk89,30662,6
5615,TRX476397,2024-04-11,PRD9362,Produk29,62305,6
2419,TRX761589,2024-04-11,PRD7993,Produk19,76539,9
8720,TRX472324,2024-04-11,PRD1752,Produk92,35594,5
2053,TRX989896,2024-04-11,PRD1758,Produk71,69328,7
8679,TRX911128,2024-04-11,PRD5608,Produk6,47240,4
2408,TRX203412,2024-04-11,PRD6336,Produk9,11848,7
7726,TRX371044,2024-04-11,PRD3211,Produk60,21212,8
5778,TRX110521,2024-04-11,PRD5021,Produk28,35432,8
4911,TRX931723,2024-04-12,PRD9055,Produk77,63732,3
3722,TRX172891,2024-04-12,PRD1746,Produk92,34189,8
9121,TRX512063,2024-04-12,PRD3037,Produk52,19661,5
2576,TRX842726,2024-04-12,PRD9128,Produk36,34447,9
4015,TRX639518,2024-04-12,PRD1050,Produk63,65459,8
1181,TRX579310,2024-04-12,PRD1428,Produk88,36545,2
2852,TRX374004,2024-04-12,PRD7000,Produk20,63205,2
2595,TRX986737,2024-04-12,PRD3951,Produk50,28268,3
5462,TRX225843,2024-04-12,PRD6416,Produk4,75080,8
7014,TRX343915,2024-04-12,PRD8825,Produk11,87071,4
9171,TRX208444,2024-04-13,PRD2421,Produk4,49280,5
8403,TRX651704,2024-04-13,PRD2888,Produk4,32944,2
6329,TRX270793,2024-04-13,PRD5256,Produk88,90118,7
6070,TRX574209,2024-04-13,PRD8992,Produk65,54762,3
8313,TRX366444,2024-04-13,PRD8302,Produk38,65707,4
7127,TRX890346,2024-04-13,PRD3356,Produk18,29034,7
1439,TRX844425,2024-04-13,PRD3218,Produk94,45053,9
4491,TRX328957,2024-04-13,PRD4147,Produk23,46248,6
4397,TRX433988,2024-04-13,PRD8417,Produk68,18008,7
8586,TRX593528,2024-04-13,PRD3694,Produk23,68386,8
2627,TRX917565,2024-04-14,PRD1947,Produk35,44565,1
2549,TRX469338,2024-04-14,PRD4936,Produk4,44152,5
7369,TRX816609,2024-04-14,PRD9201,Produk43,97152,8
3685,TRX242330,2024-04-14,PRD1769,Produk9,16495,9
7860,TRX372728,2024-04-14,PRD7923,Produk36,34664,8
